district,date,temp_max,temp_min,temp_mean,lat,lon
Искър,2023-04-17,15.9,7.4,10.4,42.6628,23.4186
Искър,2023-04-18,13.7,8.6,10.4,42.6628,23.4186
Искър,2023-04-19,14.9,6.1,10.1,42.6628,23.4186
Искър,2023-04-20,14.1,4.9,9.4,42.6628,23.4186
Искър,2023-04-21,15.7,4.1,10.5,42.6628,23.4186
Искър,2023-04-22,15.9,6.4,10.9,42.6628,23.4186
Искър,2023-04-23,16.6,4.5,10.5,42.6628,23.4186
Искър,2023-04-24,19.9,5.1,11.3,42.6628,23.4186
Искър,2023-04-25,15.3,7.5,11.4,42.6628,23.4186
Искър,2023-04-26,14.8,5.4,10.1,42.6628,23.4186
Искър,2023-04-27,12.4,4.2,8.8,42.6628,23.4186
Искър,2023-04-28,15.9,2.5,8.4,42.6628,23.4186
Искър,2023-04-29,15.6,4.4,10.0,42.6628,23.4186
Искър,2023-04-30,17.5,7.5,12.6,42.6628,23.4186
Искър,2023-05-01,18.8,6.4,12.7,42.6628,23.4186
Искър,2023-05-02,19.5,6.8,13.2,42.6628,23.4186
Искър,2023-05-03,17.6,9.5,12.3,42.6628,23.4186
Искър,2023-05-04,14.6,9.0,11.4,42.6628,23.4186
Искър,2023-05-05,17.3,6.1,12.0,42.6628,23.4186
Искър,2023-05-06,18.1,6.8,12.9,42.6628,23.4186
Искър,2023-05-07,21.5,9.1,14.6,42.6628,23.4186
Искър,2023-05-08,20.0,8.9,14.0,42.6628,23.4186
Искър,2023-05-09,13.7,9.8,11.6,42.6628,23.4186
Искър,2023-05-10,10.7,7.7,9.0,42.6628,23.4186
Искър,2023-05-11,13.6,7.4,10.4,42.6628,23.4186
Искър,2023-05-12,14.9,6.8,10.1,42.6628,23.4186
Искър,2023-05-13,18.5,7.6,12.8,42.6628,23.4186
Искър,2023-05-14,14.5,10.8,12.0,42.6628,23.4186
Искър,2023-05-15,17.1,9.2,12.8,42.6628,23.4186
Искър,2023-05-16,20.5,12.2,15.3,42.6628,23.4186
Искър,2023-05-17,19.6,11.4,14.8,42.6628,23.4186
Искър,2023-05-18,15.1,11.1,12.7,42.6628,23.4186
Искър,2023-05-19,19.9,8.1,14.2,42.6628,23.4186
Искър,2023-05-20,20.2,10.8,15.4,42.6628,23.4186
Искър,2023-05-21,20.4,11.3,15.3,42.6628,23.4186
Искър,2023-05-22,19.8,10.4,15.1,42.6628,23.4186
Искър,2023-05-23,21.5,8.2,15.9,42.6628,23.4186
Искър,2023-05-24,23.4,7.9,17.1,42.6628,23.4186
Искър,2023-05-25,20.8,11.6,16.7,42.6628,23.4186
Искър,2023-05-26,20.7,10.1,16.4,42.6628,23.4186
Искър,2023-05-27,20.6,9.6,16.1,42.6628,23.4186
Искър,2023-05-28,18.9,10.2,15.4,42.6628,23.4186
Искър,2023-05-29,20.7,12.8,16.4,42.6628,23.4186
Искър,2023-05-30,21.8,12.2,17.1,42.6628,23.4186
Искър,2023-05-31,22.3,12.7,17.6,42.6628,23.4186
Искър,2023-06-01,23.7,12.8,17.6,42.6628,23.4186
Искър,2023-06-02,23.8,13.1,18.4,42.6628,23.4186
Искър,2023-06-03,20.8,13.1,17.2,42.6628,23.4186
Искър,2023-06-04,20.8,14.0,16.8,42.6628,23.4186
Искър,2023-06-05,22.5,11.2,17.2,42.6628,23.4186
Искър,2023-06-06,23.3,12.4,17.6,42.6628,23.4186
Искър,2023-06-07,22.6,12.4,18.0,42.6628,23.4186
Искър,2023-06-08,24.7,12.6,18.8,42.6628,23.4186
Искър,2023-06-09,25.0,12.4,18.7,42.6628,23.4186
Искър,2023-06-10,23.7,14.7,18.6,42.6628,23.4186
Искър,2023-06-11,23.8,14.1,19.0,42.6628,23.4186
Искър,2023-06-12,24.6,14.3,18.4,42.6628,23.4186
Искър,2023-06-13,19.8,14.3,17.1,42.6628,23.4186
Искър,2023-06-14,22.6,14.4,18.5,42.6628,23.4186
Искър,2023-06-15,21.5,14.8,18.3,42.6628,23.4186
Искър,2023-06-16,23.0,15.7,18.5,42.6628,23.4186
Искър,2023-06-17,20.2,14.9,16.7,42.6628,23.4186
Искър,2023-06-18,21.6,14.2,17.4,42.6628,23.4186
Искър,2023-06-19,25.2,12.5,19.0,42.6628,23.4186
Искър,2023-06-20,25.4,12.9,20.0,42.6628,23.4186
Искър,2023-06-21,27.3,15.9,21.6,42.6628,23.4186
Искър,2023-06-22,28.4,15.8,22.3,42.6628,23.4186
Искър,2023-06-23,29.6,17.8,23.4,42.6628,23.4186
Искър,2023-06-24,29.2,16.1,22.7,42.6628,23.4186
Искър,2023-06-25,25.0,16.9,20.0,42.6628,23.4186
Искър,2023-06-26,24.5,16.0,20.3,42.6628,23.4186
Искър,2023-06-27,25.7,14.4,20.4,42.6628,23.4186
Искър,2023-06-28,25.3,14.7,19.4,42.6628,23.4186
Искър,2023-06-29,21.5,12.9,17.2,42.6628,23.4186
Искър,2023-06-30,26.0,13.4,19.1,42.6628,23.4186
Искър,2023-07-01,27.2,14.8,21.0,42.6628,23.4186
Искър,2023-07-02,23.5,15.9,20.0,42.6628,23.4186
Искър,2023-07-03,27.1,15.4,21.6,42.6628,23.4186
Искър,2023-07-04,28.9,16.6,23.0,42.6628,23.4186
Искър,2023-07-05,26.8,19.1,22.1,42.6628,23.4186
Искър,2023-07-06,25.8,16.1,21.0,42.6628,23.4186
Искър,2023-07-07,26.7,16.8,21.0,42.6628,23.4186
Искър,2023-07-08,25.4,16.1,20.8,42.6628,23.4186
Искър,2023-07-09,27.1,13.6,20.6,42.6628,23.4186
Искър,2023-07-10,28.1,14.5,22.0,42.6628,23.4186
Искър,2023-07-11,29.6,15.8,23.4,42.6628,23.4186
Искър,2023-07-12,33.2,19.6,26.1,42.6628,23.4186
Искър,2023-07-13,36.0,20.6,27.9,42.6628,23.4186
Искър,2023-07-14,32.5,19.5,26.5,42.6628,23.4186
Искър,2023-07-15,32.2,20.0,25.9,42.6628,23.4186
Искър,2023-07-16,32.5,19.5,26.5,42.6628,23.4186
Искър,2023-07-17,33.8,21.0,27.9,42.6628,23.4186
Искър,2023-07-18,33.5,21.5,27.8,42.6628,23.4186
Искър,2023-07-19,33.4,19.0,26.6,42.6628,23.4186
Искър,2023-07-20,32.0,18.6,25.5,42.6628,23.4186
Искър,2023-07-21,33.4,18.5,25.7,42.6628,23.4186
Искър,2023-07-22,36.0,19.1,27.3,42.6628,23.4186
Искър,2023-07-23,31.1,20.8,26.0,42.6628,23.4186
Искър,2023-07-24,33.5,18.7,26.0,42.6628,23.4186
Искър,2023-07-25,38.3,20.2,29.2,42.6628,23.4186
Искър,2023-07-26,35.3,20.8,27.4,42.6628,23.4186
Искър,2023-07-27,23.0,16.5,19.8,42.6628,23.4186
Искър,2023-07-28,29.6,12.9,20.8,42.6628,23.4186
Искър,2023-07-29,31.3,16.6,24.4,42.6628,23.4186
Искър,2023-07-30,32.0,18.6,25.6,42.6628,23.4186
Искър,2023-07-31,28.0,19.3,23.5,42.6628,23.4186
Искър,2023-08-01,30.1,16.0,23.2,42.6628,23.4186
Искър,2023-08-02,31.6,18.9,25.2,42.6628,23.4186
Искър,2023-08-03,35.7,20.0,27.9,42.6628,23.4186
Искър,2023-08-04,36.0,22.2,29.5,42.6628,23.4186
Искър,2023-08-05,34.0,22.1,28.1,42.6628,23.4186
Искър,2023-08-06,26.5,17.5,22.1,42.6628,23.4186
Искър,2023-08-07,27.0,15.1,20.2,42.6628,23.4186
Искър,2023-08-08,23.1,15.1,18.6,42.6628,23.4186
Искър,2023-08-09,27.0,11.2,18.6,42.6628,23.4186
Искър,2023-08-10,21.8,16.0,18.5,42.6628,23.4186
Искър,2023-08-11,25.6,12.8,19.1,42.6628,23.4186
Искър,2023-08-12,27.0,12.6,20.4,42.6628,23.4186
Искър,2023-08-13,27.2,18.1,22.5,42.6628,23.4186
Искър,2023-08-14,28.5,15.5,22.8,42.6628,23.4186
Искър,2023-08-15,25.2,19.2,22.0,42.6628,23.4186
Искър,2023-08-16,27.9,18.6,22.9,42.6628,23.4186
Искър,2023-08-17,32.0,17.1,24.7,42.6628,23.4186
Искър,2023-08-18,33.1,18.2,25.9,42.6628,23.4186
Искър,2023-08-19,31.5,18.3,25.0,42.6628,23.4186
Искър,2023-08-20,31.9,18.2,25.2,42.6628,23.4186
Искър,2023-08-21,33.0,18.5,26.7,42.6628,23.4186
Искър,2023-08-22,33.0,19.0,26.5,42.6628,23.4186
Искър,2023-08-23,33.2,21.9,27.7,42.6628,23.4186
Искър,2023-08-24,31.1,19.2,26.3,42.6628,23.4186
Искър,2023-08-25,32.6,19.2,25.4,42.6628,23.4186
Искър,2023-08-26,33.5,20.7,26.4,42.6628,23.4186
Искър,2023-08-27,33.0,18.5,25.7,42.6628,23.4186
Искър,2023-08-28,34.1,17.9,25.6,42.6628,23.4186
Искър,2023-08-29,29.5,19.5,23.7,42.6628,23.4186
Искър,2023-08-30,28.4,17.1,22.3,42.6628,23.4186
Искър,2023-08-31,27.5,16.0,21.3,42.6628,23.4186
Искър,2023-09-01,27.8,14.0,20.7,42.6628,23.4186
Искър,2023-09-02,28.2,15.1,22.0,42.6628,23.4186
Искър,2023-09-03,28.8,16.4,22.3,42.6628,23.4186
Искър,2023-09-04,21.1,14.8,16.4,42.6628,23.4186
Искър,2023-09-05,22.0,15.5,18.1,42.6628,23.4186
Искър,2023-09-06,24.0,13.9,19.5,42.6628,23.4186
Искър,2023-09-07,24.6,16.7,20.7,42.6628,23.4186
Искър,2023-09-08,24.9,14.1,20.2,42.6628,23.4186
Искър,2023-09-09,25.9,14.1,19.4,42.6628,23.4186
Искър,2023-09-10,26.1,13.9,19.9,42.6628,23.4186
Искър,2023-09-11,26.0,11.0,19.0,42.6628,23.4186
Искър,2023-09-12,28.1,13.1,19.8,42.6628,23.4186
Искър,2023-09-13,30.6,13.4,21.1,42.6628,23.4186
Искър,2023-09-14,30.0,15.9,22.4,42.6628,23.4186
Искър,2023-09-15,27.5,15.4,21.0,42.6628,23.4186
Искър,2023-09-16,23.5,16.5,19.3,42.6628,23.4186
Искър,2023-09-17,24.2,15.9,19.4,42.6628,23.4186
Искър,2023-09-18,24.9,15.8,19.8,42.6628,23.4186
Искър,2023-09-19,24.3,12.2,18.3,42.6628,23.4186
Искър,2023-09-20,26.4,15.0,20.1,42.6628,23.4186
Искър,2023-09-21,27.4,15.4,20.5,42.6628,23.4186
Искър,2023-09-22,29.5,14.6,21.0,42.6628,23.4186
Искър,2023-09-23,32.2,15.6,22.6,42.6628,23.4186
Искър,2023-09-24,28.2,17.4,22.2,42.6628,23.4186
Искър,2023-09-25,24.1,17.6,20.6,42.6628,23.4186
Искър,2023-09-26,23.2,14.2,19.2,42.6628,23.4186
Искър,2023-09-27,23.6,13.4,18.3,42.6628,23.4186
Искър,2023-09-28,23.4,12.9,18.5,42.6628,23.4186
Искър,2023-09-29,24.8,12.4,18.4,42.6628,23.4186
Искър,2023-09-30,25.0,10.9,18.3,42.6628,23.4186
Искър,2023-10-01,24.0,10.9,17.1,42.6628,23.4186
Искър,2023-10-02,22.1,12.6,16.6,42.6628,23.4186
Искър,2023-10-03,22.4,9.5,15.6,42.6628,23.4186
Искър,2023-10-04,26.0,10.0,17.4,42.6628,23.4186
Искър,2023-10-05,24.4,12.0,17.6,42.6628,23.4186
Искър,2023-10-06,22.5,11.1,16.9,42.6628,23.4186
Искър,2023-10-07,24.0,8.6,15.1,42.6628,23.4186
Искър,2023-10-08,24.6,7.8,16.4,42.6628,23.4186
Искър,2023-10-09,20.7,11.9,16.3,42.6628,23.4186
Искър,2023-10-10,21.4,11.5,16.1,42.6628,23.4186
Искър,2023-10-11,21.5,9.3,15.1,42.6628,23.4186
Искър,2023-10-12,23.0,6.8,14.3,42.6628,23.4186
Искър,2023-10-13,26.2,11.8,17.6,42.6628,23.4186
Искър,2023-10-14,25.9,11.8,17.4,42.6628,23.4186
Искър,2023-10-15,26.4,12.6,17.8,42.6628,23.4186
Искър,2023-10-16,15.7,7.7,11.5,42.6628,23.4186
Искър,2023-10-17,12.1,4.8,8.3,42.6628,23.4186
Искър,2023-10-18,15.1,5.7,10.5,42.6628,23.4186
Искър,2023-10-19,18.6,4.1,10.2,42.6628,23.4186
Искър,2023-10-20,27.8,8.1,16.4,42.6628,23.4186
Искър,2023-10-21,29.1,9.9,17.7,42.6628,23.4186
Искър,2023-10-22,26.6,12.6,18.9,42.6628,23.4186
Искър,2023-10-23,23.8,14.6,18.4,42.6628,23.4186
Искър,2023-10-24,23.5,12.1,16.6,42.6628,23.4186
Искър,2023-10-25,25.9,10.5,17.2,42.6628,23.4186
Искър,2023-10-26,23.6,11.6,16.9,42.6628,23.4186
Искър,2023-10-27,25.0,12.1,17.8,42.6628,23.4186
Искър,2023-10-28,25.3,13.7,18.3,42.6628,23.4186
Искър,2023-10-29,22.5,12.1,16.2,42.6628,23.4186
Искър,2023-10-30,21.9,10.1,14.5,42.6628,23.4186
Искър,2023-10-31,22.7,7.4,14.4,42.6628,23.4186
Искър,2023-11-01,18.9,9.9,14.1,42.6628,23.4186
Искър,2023-11-02,17.4,9.1,12.6,42.6628,23.4186
Искър,2023-11-03,18.7,8.3,12.8,42.6628,23.4186
Искър,2023-11-04,13.1,9.6,11.7,42.6628,23.4186
Искър,2023-11-05,19.5,4.9,11.4,42.6628,23.4186
Искър,2023-11-06,20.8,9.2,14.2,42.6628,23.4186
Искър,2023-11-07,18.0,8.1,12.6,42.6628,23.4186
Искър,2023-11-08,14.4,7.6,10.6,42.6628,23.4186
Искър,2023-11-09,11.9,2.8,7.5,42.6628,23.4186
Искър,2023-11-10,12.8,0.9,5.9,42.6628,23.4186
Искър,2023-11-11,15.2,5.7,9.6,42.6628,23.4186
Искър,2023-11-12,9.1,4.1,6.8,42.6628,23.4186
Искър,2023-11-13,12.9,3.6,7.7,42.6628,23.4186
Искър,2023-11-14,19.0,4.4,10.5,42.6628,23.4186
Искър,2023-11-15,16.6,6.1,10.1,42.6628,23.4186
Искър,2023-11-16,12.4,4.4,8.6,42.6628,23.4186
Искър,2023-11-17,12.3,2.5,6.9,42.6628,23.4186
Искър,2023-11-18,7.6,2.7,4.1,42.6628,23.4186
Искър,2023-11-19,5.6,1.4,3.2,42.6628,23.4186
Искър,2023-11-20,13.6,0.7,5.9,42.6628,23.4186
Искър,2023-11-21,11.0,2.8,5.5,42.6628,23.4186
Искър,2023-11-22,11.1,2.0,7.0,42.6628,23.4186
Искър,2023-11-23,10.2,5.8,8.1,42.6628,23.4186
Искър,2023-11-24,13.1,5.2,8.5,42.6628,23.4186
Искър,2023-11-25,8.6,0.4,4.1,42.6628,23.4186
Искър,2023-11-26,0.2,-2.7,-1.2,42.6628,23.4186
Искър,2023-11-27,3.0,-3.9,-1.0,42.6628,23.4186
Искър,2023-11-28,2.4,-5.3,-0.2,42.6628,23.4186
Искър,2023-11-29,5.4,-2.0,3.0,42.6628,23.4186
Искър,2023-11-30,6.4,-2.6,0.6,42.6628,23.4186
Искър,2023-12-01,16.5,0.8,7.8,42.6628,23.4186
Искър,2023-12-02,12.4,5.3,8.5,42.6628,23.4186
Искър,2023-12-03,8.8,1.5,5.8,42.6628,23.4186
Искър,2023-12-04,2.9,-2.5,-0.4,42.6628,23.4186
Искър,2023-12-05,4.4,-0.8,1.6,42.6628,23.4186
Искър,2023-12-06,4.7,1.8,3.4,42.6628,23.4186
Искър,2023-12-07,4.8,1.5,3.1,42.6628,23.4186
Искър,2023-12-08,3.2,0.2,1.6,42.6628,23.4186
Искър,2023-12-09,3.7,-3.2,1.0,42.6628,23.4186
Искър,2023-12-10,5.3,-3.2,0.4,42.6628,23.4186
Искър,2023-12-11,8.9,0.2,3.7,42.6628,23.4186
Искър,2023-12-12,11.1,1.5,5.3,42.6628,23.4186
Искър,2023-12-13,10.2,0.6,5.0,42.6628,23.4186
Искър,2023-12-14,13.4,3.5,6.6,42.6628,23.4186
Искър,2023-12-15,6.6,2.2,5.2,42.6628,23.4186
Искър,2023-12-16,2.7,-0.6,1.5,42.6628,23.4186
Искър,2023-12-17,4.3,-3.6,-0.3,42.6628,23.4186
Искър,2023-12-18,9.6,-3.0,1.0,42.6628,23.4186
Искър,2023-12-19,10.0,-2.8,3.0,42.6628,23.4186
Искър,2023-12-20,9.4,-0.3,3.3,42.6628,23.4186
Искър,2023-12-21,6.8,-2.5,1.7,42.6628,23.4186
Искър,2023-12-22,5.8,-1.2,2.3,42.6628,23.4186
Искър,2023-12-23,7.6,-1.6,2.3,42.6628,23.4186
Искър,2023-12-24,13.5,2.3,6.9,42.6628,23.4186
Искър,2023-12-25,13.7,2.5,7.3,42.6628,23.4186
Искър,2023-12-26,13.1,0.8,7.4,42.6628,23.4186
Искър,2023-12-27,12.1,0.0,4.2,42.6628,23.4186
Искър,2023-12-28,10.3,1.0,5.2,42.6628,23.4186
Искър,2023-12-29,10.2,1.6,5.8,42.6628,23.4186
Искър,2023-12-30,10.4,1.0,4.1,42.6628,23.4186
Искър,2023-12-31,7.8,1.8,4.2,42.6628,23.4186
Красна поляна,2023-01-01,10.8,0.9,5.7,42.7,23.25
Красна поляна,2023-01-02,11.6,3.8,6.5,42.7,23.25
Красна поляна,2023-01-03,13.2,2.2,6.5,42.7,23.25
Красна поляна,2023-01-04,7.0,3.5,4.9,42.7,23.25
Красна поляна,2023-01-05,11.1,3.7,5.6,42.7,23.25
Красна поляна,2023-01-06,9.1,2.3,5.5,42.7,23.25
Красна поляна,2023-01-07,9.6,-0.6,4.0,42.7,23.25
Красна поляна,2023-01-08,8.1,0.5,4.0,42.7,23.25
Красна поляна,2023-01-09,6.0,-2.3,1.2,42.7,23.25
Красна поляна,2023-01-10,3.1,-0.8,1.7,42.7,23.25
Красна поляна,2023-01-11,3.2,-1.6,1.3,42.7,23.25
Красна поляна,2023-01-12,3.7,1.1,2.1,42.7,23.25
Красна поляна,2023-01-13,3.8,-0.6,1.9,42.7,23.25
Красна поляна,2023-01-14,4.3,-2.1,1.4,42.7,23.25
Красна поляна,2023-01-15,7.1,-0.4,2.6,42.7,23.25
Красна поляна,2023-01-16,6.3,-0.3,2.0,42.7,23.25
Красна поляна,2023-01-17,12.4,-0.2,5.4,42.7,23.25
Красна поляна,2023-01-18,14.1,3.9,8.5,42.7,23.25
Красна поляна,2023-01-19,16.0,3.5,10.1,42.7,23.25
Красна поляна,2023-01-20,8.4,0.4,5.2,42.7,23.25
Красна поляна,2023-01-21,8.1,-2.3,3.0,42.7,23.25
Красна поляна,2023-01-22,8.4,2.3,5.2,42.7,23.25
Красна поляна,2023-01-23,6.8,3.8,5.8,42.7,23.25
Красна поляна,2023-01-24,3.5,-0.4,1.4,42.7,23.25
Красна поляна,2023-01-25,1.8,-1.3,-0.3,42.7,23.25
Красна поляна,2023-01-26,0.8,-2.7,-1.3,42.7,23.25
Красна поляна,2023-01-27,2.2,-1.2,-0.2,42.7,23.25
Красна поляна,2023-01-28,1.5,-1.9,-0.8,42.7,23.25
Красна поляна,2023-01-29,0.7,-2.4,-1.0,42.7,23.25
Красна поляна,2023-01-30,0.9,-3.5,-2.0,42.7,23.25
Красна поляна,2023-01-31,2.2,-2.5,-0.6,42.7,23.25
Красна поляна,2023-02-01,5.0,-2.8,0.5,42.7,23.25
Красна поляна,2023-02-02,6.2,-2.1,1.8,42.7,23.25
Красна поляна,2023-02-03,2.9,-1.9,0.2,42.7,23.25
Красна поляна,2023-02-04,3.2,-1.9,1.0,42.7,23.25
Красна поляна,2023-02-05,-2.2,-6.6,-4.8,42.7,23.25
Красна поляна,2023-02-06,-3.4,-9.1,-6.0,42.7,23.25
Красна поляна,2023-02-07,-2.0,-7.6,-5.3,42.7,23.25
Красна поляна,2023-02-08,-2.5,-8.9,-5.6,42.7,23.25
Красна поляна,2023-02-09,-0.4,-8.6,-5.7,42.7,23.25
Красна поляна,2023-02-10,2.3,-8.2,-3.8,42.7,23.25
Красна поляна,2023-02-11,3.2,-6.6,-2.7,42.7,23.25
Красна поляна,2023-02-12,2.7,-3.1,-0.8,42.7,23.25
Красна поляна,2023-02-13,5.2,-3.7,-0.1,42.7,23.25
Красна поляна,2023-02-14,2.8,-2.0,-0.2,42.7,23.25
Красна поляна,2023-02-15,5.3,-2.0,1.0,42.7,23.25
Красна поляна,2023-02-16,11.6,-3.0,2.3,42.7,23.25
Красна поляна,2023-02-17,13.0,-0.9,4.5,42.7,23.25
Красна поляна,2023-02-18,14.4,0.2,5.8,42.7,23.25
Красна поляна,2023-02-19,16.2,2.0,8.0,42.7,23.25
Красна поляна,2023-02-20,10.6,3.7,6.7,42.7,23.25
Красна поляна,2023-02-21,16.6,1.1,7.7,42.7,23.25
Красна поляна,2023-02-22,15.1,3.3,8.2,42.7,23.25
Красна поляна,2023-02-23,14.4,2.0,7.2,42.7,23.25
Красна поляна,2023-02-24,11.8,4.0,6.8,42.7,23.25
Красна поляна,2023-02-25,14.4,2.4,8.4,42.7,23.25
Красна поляна,2023-02-26,17.1,6.8,11.3,42.7,23.25
Красна поляна,2023-02-27,12.4,2.8,7.6,42.7,23.25
Красна поляна,2023-02-28,10.4,3.2,6.2,42.7,23.25
Красна поляна,2023-03-01,6.7,3.0,4.6,42.7,23.25
Красна поляна,2023-03-02,6.4,3.0,4.3,42.7,23.25
Красна поляна,2023-03-03,5.4,2.2,3.5,42.7,23.25
Красна поляна,2023-03-04,8.4,0.2,3.8,42.7,23.25
Красна поляна,2023-03-05,8.6,1.0,4.4,42.7,23.25
Красна поляна,2023-03-06,10.8,-2.2,3.9,42.7,23.25
Красна поляна,2023-03-07,13.1,0.7,6.3,42.7,23.25
Красна поляна,2023-03-08,13.1,0.9,7.1,42.7,23.25
Красна поляна,2023-03-09,17.0,2.5,9.2,42.7,23.25
Красна поляна,2023-03-10,15.4,5.2,9.3,42.7,23.25
Красна поляна,2023-03-11,13.6,3.8,8.9,42.7,23.25
Красна поляна,2023-03-12,6.3,-1.3,2.3,42.7,23.25
Красна поляна,2023-03-13,9.2,-4.1,2.2,42.7,23.25
Красна поляна,2023-03-14,14.4,-1.3,6.0,42.7,23.25
Красна поляна,2023-03-15,11.9,1.1,5.6,42.7,23.25
Красна поляна,2023-03-16,4.6,-0.2,1.5,42.7,23.25
Красна поляна,2023-03-17,6.9,-1.0,2.3,42.7,23.25
Красна поляна,2023-03-18,7.2,-2.5,2.3,42.7,23.25
Красна поляна,2023-03-19,14.1,-2.3,5.1,42.7,23.25
Красна поляна,2023-03-20,18.2,2.4,10.2,42.7,23.25
Красна поляна,2023-03-21,14.6,6.1,10.6,42.7,23.25
Красна поляна,2023-03-22,11.3,4.9,7.8,42.7,23.25
Красна поляна,2023-03-23,13.9,2.7,7.7,42.7,23.25
Красна поляна,2023-03-24,17.8,4.8,10.7,42.7,23.25
Красна поляна,2023-03-25,18.8,4.6,11.8,42.7,23.25
Красна поляна,2023-03-26,14.5,5.3,9.4,42.7,23.25
Красна поляна,2023-03-27,14.2,3.7,8.1,42.7,23.25
Красна поляна,2023-03-28,4.8,-1.1,1.5,42.7,23.25
Красна поляна,2023-03-29,6.1,-3.0,1.1,42.7,23.25
Красна поляна,2023-03-30,13.0,1.5,6.2,42.7,23.25
Красна поляна,2023-03-31,16.1,4.1,10.0,42.7,23.25
Красна поляна,2023-04-01,15.4,5.5,9.6,42.7,23.25
Красна поляна,2023-04-02,14.2,4.3,8.7,42.7,23.25
Красна поляна,2023-04-03,13.4,2.2,6.7,42.7,23.25
Красна поляна,2023-04-04,7.7,-0.8,4.1,42.7,23.25
Красна поляна,2023-04-05,4.0,-1.5,0.7,42.7,23.25
Красна поляна,2023-04-06,4.8,-2.7,0.7,42.7,23.25
Красна поляна,2023-04-07,7.5,-1.2,2.8,42.7,23.25
Красна поляна,2023-04-08,10.3,0.9,5.3,42.7,23.25
Красна поляна,2023-04-09,9.9,3.2,6.0,42.7,23.25
Красна поляна,2023-04-10,9.1,2.9,6.0,42.7,23.25
Красна поляна,2023-04-11,10.9,2.7,6.7,42.7,23.25
Красна поляна,2023-04-12,11.4,5.1,7.6,42.7,23.25
Красна поляна,2023-04-13,18.2,0.2,9.4,42.7,23.25
Красна поляна,2023-04-14,20.0,5.7,10.2,42.7,23.25
Красна поляна,2023-04-15,15.5,2.8,9.3,42.7,23.25
Красна поляна,2023-04-16,15.8,6.1,9.9,42.7,23.25
Красна поляна,2023-04-17,13.8,6.7,9.1,42.7,23.25
Красна поляна,2023-04-18,12.4,6.8,8.9,42.7,23.25
Красна поляна,2023-04-19,13.4,5.4,8.6,42.7,23.25
Красна поляна,2023-04-20,12.4,5.2,8.5,42.7,23.25
Красна поляна,2023-04-21,14.4,5.5,9.8,42.7,23.25
Красна поляна,2023-04-22,14.6,4.1,9.6,42.7,23.25
Красна поляна,2023-04-23,15.9,5.2,9.8,42.7,23.25
Красна поляна,2023-04-24,18.2,6.3,10.9,42.7,23.25
Красна поляна,2023-04-25,13.9,7.2,10.6,42.7,23.25
Красна поляна,2023-04-26,13.1,5.1,8.6,42.7,23.25
Красна поляна,2023-04-27,10.5,3.0,7.1,42.7,23.25
Красна поляна,2023-04-28,13.9,1.9,7.1,42.7,23.25
Красна поляна,2023-04-29,14.1,3.2,9.1,42.7,23.25
Красна поляна,2023-04-30,15.9,5.1,10.6,42.7,23.25
Красна поляна,2023-05-01,17.0,5.6,11.3,42.7,23.25
Красна поляна,2023-05-02,18.1,5.9,12.1,42.7,23.25
Красна поляна,2023-05-03,16.8,8.1,11.1,42.7,23.25
Красна поляна,2023-05-04,12.9,7.1,9.9,42.7,23.25
Красна поляна,2023-05-05,15.4,5.2,10.5,42.7,23.25
Красна поляна,2023-05-06,16.5,5.7,11.6,42.7,23.25
Красна поляна,2023-05-07,20.0,9.1,14.2,42.7,23.25
Красна поляна,2023-05-08,19.5,10.2,13.7,42.7,23.25
Красна поляна,2023-05-09,12.6,8.4,10.3,42.7,23.25
Красна поляна,2023-05-10,9.4,6.7,7.9,42.7,23.25
Красна поляна,2023-05-11,12.4,6.6,9.4,42.7,23.25
Красна поляна,2023-05-12,13.5,6.1,9.2,42.7,23.25
Красна поляна,2023-05-13,17.4,6.8,11.8,42.7,23.25
Красна поляна,2023-05-14,14.4,9.6,11.3,42.7,23.25
Красна поляна,2023-05-15,16.9,8.6,12.2,42.7,23.25
Красна поляна,2023-05-16,19.2,10.8,14.2,42.7,23.25
Красна поляна,2023-05-17,18.1,10.5,13.5,42.7,23.25
Красна поляна,2023-05-18,13.8,10.1,11.4,42.7,23.25
Красна поляна,2023-05-19,18.1,6.9,12.7,42.7,23.25
Красна поляна,2023-05-20,18.6,9.9,14.6,42.7,23.25
Красна поляна,2023-05-21,18.5,9.3,13.8,42.7,23.25
Красна поляна,2023-05-22,17.6,8.5,13.4,42.7,23.25
Красна поляна,2023-05-23,19.7,8.0,14.6,42.7,23.25
Красна поляна,2023-05-24,21.5,8.2,15.9,42.7,23.25
Красна поляна,2023-05-25,19.4,11.0,15.7,42.7,23.25
Красна поляна,2023-05-26,19.5,9.9,14.9,42.7,23.25
Красна поляна,2023-05-27,19.8,8.4,14.6,42.7,23.25
